Color,Count,Percentage,Year
#000000,258,36.03351955307262,2014
#ffffff,164,22.905027932960895,2014
#010101,36,5.027932960893855,2014
#fefefe,14,1.9553072625698324,2014
#020202,10,1.3966480446927374,2014
#030303,8,1.1173184357541899,2014
#060606,6,0.8379888268156425,2014
#000103,6,0.8379888268156425,2014
#fcfcfc,6,0.8379888268156425,2014
#fdfdfd,6,0.8379888268156425,2014
#f9f9f9,6,0.8379888268156425,2014
#040404,6,0.8379888268156425,2014
#060709,4,0.5586592178770949,2014
#000002,4,0.5586592178770949,2014
#070906,4,0.5586592178770949,2014
#030408,4,0.5586592178770949,2014
#010103,4,0.5586592178770949,2014
#f4f4f4,4,0.5586592178770949,2014
#030504,4,0.5586592178770949,2014
#bcc960,2,0.27932960893854747,2014
#262523,2,0.27932960893854747,2014
#fbcd7e,2,0.27932960893854747,2014
#111111,2,0.27932960893854747,2014
#e2e2e2,2,0.27932960893854747,2014
#01120a,2,0.27932960893854747,2014
#f4ecab,2,0.27932960893854747,2014
#220600,2,0.27932960893854747,2014
#faf8cf,2,0.27932960893854747,2014
#151a1e,2,0.27932960893854747,2014
#fffcf5,2,0.27932960893854747,2014
#fe0000,2,0.27932960893854747,2014
#948f8c,2,0.27932960893854747,2014
#edcd2a,2,0.27932960893854747,2014
#fefaf1,2,0.27932960893854747,2014
#b61d22,2,0.27932960893854747,2014
#08070c,2,0.27932960893854747,2014
#e5e9da,2,0.27932960893854747,2014
#9b9f90,2,0.27932960893854747,2014
#f6eada,2,0.27932960893854747,2014
#016db6,2,0.27932960893854747,2014
#d5dfde,2,0.27932960893854747,2014
#050647,2,0.27932960893854747,2014
#23050d,2,0.27932960893854747,2014
#010207,2,0.27932960893854747,2014
#0f0f0f,2,0.27932960893854747,2014
#454c56,2,0.27932960893854747,2014
#d8d1c7,2,0.27932960893854747,2014
#2c1207,2,0.27932960893854747,2014
#c80406,2,0.27932960893854747,2014
#cce8f4,2,0.27932960893854747,2014
#f6f2e7,2,0.27932960893854747,2014
#0a0f13,2,0.27932960893854747,2014
#df1916,2,0.27932960893854747,2014
#070711,2,0.27932960893854747,2014
#1c1d15,2,0.27932960893854747,2014
#ee3523,2,0.27932960893854747,2014
#21597a,2,0.27932960893854747,2014
#f9f3dd,2,0.27932960893854747,2014
#274663,2,0.27932960893854747,2014
#090a0c,2,0.27932960893854747,2014
#325e8f,2,0.27932960893854747,2014
#332226,2,0.27932960893854747,2014
#44494f,2,0.27932960893854747,2014
#394a30,2,0.27932960893854747,2014
#7c2b0d,2,0.27932960893854747,2014
#91a985,2,0.27932960893854747,2014
#102128,2,0.27932960893854747,2014
#fbf6f3,2,0.27932960893854747,2014
#07060b,2,0.27932960893854747,2014
#1c0608,2,0.27932960893854747,2014
#fdf6ec,2,0.27932960893854747,2014
#090400,2,0.27932960893854747,2014
#f5f9e8,2,0.27932960893854747,2014
#374c51,2,0.27932960893854747,2014
#000106,2,0.27932960893854747,2014
#f4dd37,2,0.27932960893854747,2014
#f3d332,2,0.27932960893854747,2014
#f8b124,2,0.27932960893854747,2014
#f7c834,2,0.27932960893854747,2014
#090606,2,0.27932960893854747,2014
#fff0e1,2,0.27932960893854747,2014
#0495d4,2,0.27932960893854747,2014
#0f1922,2,0.27932960893854747,2014
#131210,2,0.27932960893854747,2014
#6178a2,2,0.27932960893854747,2014
#e8e1c4,2,0.27932960893854747,2014
#f9f7e0,2,0.27932960893854747,2014
#780001,2,0.27932960893854747,2014
#1d1d1d,2,0.27932960893854747,2014
#a2a2a0,2,0.27932960893854747,2014
#e5dfcf,2,0.27932960893854747,2014
#28170f,2,0.27932960893854747,2014
#11100e,2,0.27932960893854747,2014
#0b0100,2,0.27932960893854747,2014
#000610,2,0.27932960893854747,2014
#030406,2,0.27932960893854747,2014
#c8cac5,2,0.27932960893854747,2014
#015c9a,2,0.27932960893854747,2014
#78a2cc,2,0.27932960893854747,2014
#1e1c17,2,0.27932960893854747,2014
