Color,Count,Percentage,Year
#000000,144,27.480916030534353,2021
#ffffff,106,20.229007633587788,2021
#010101,24,4.580152671755725,2021
#030303,12,2.2900763358778624,2021
#020307,6,1.1450381679389312,2021
#070707,6,1.1450381679389312,2021
#fefefc,6,1.1450381679389312,2021
#020204,6,1.1450381679389312,2021
#030200,6,1.1450381679389312,2021
#020001,6,1.1450381679389312,2021
#040507,4,0.7633587786259541,2021
#020202,4,0.7633587786259541,2021
#030305,4,0.7633587786259541,2021
#0d0d0d,4,0.7633587786259541,2021
#080808,4,0.7633587786259541,2021
#0b0c0e,4,0.7633587786259541,2021
#ffff00,4,0.7633587786259541,2021
#0a0b0f,4,0.7633587786259541,2021
#f7f7f7,4,0.7633587786259541,2021
#f7f3e8,4,0.7633587786259541,2021
#fdfdfd,4,0.7633587786259541,2021
#fffbb2,2,0.38167938931297707,2021
#e7e6e2,2,0.38167938931297707,2021
#090909,2,0.38167938931297707,2021
#126c07,2,0.38167938931297707,2021
#dcdace,2,0.38167938931297707,2021
#160a06,2,0.38167938931297707,2021
#dfeaee,2,0.38167938931297707,2021
#dae9fe,2,0.38167938931297707,2021
#b0a4a6,2,0.38167938931297707,2021
#1c0807,2,0.38167938931297707,2021
#070604,2,0.38167938931297707,2021
#f3efe6,2,0.38167938931297707,2021
#19a7bb,2,0.38167938931297707,2021
#01040b,2,0.38167938931297707,2021
#060515,2,0.38167938931297707,2021
#2b0504,2,0.38167938931297707,2021
#010204,2,0.38167938931297707,2021
#182c2d,2,0.38167938931297707,2021
#e7642c,2,0.38167938931297707,2021
#02050c,2,0.38167938931297707,2021
#010005,2,0.38167938931297707,2021
#f7d1be,2,0.38167938931297707,2021
#01162b,2,0.38167938931297707,2021
#d0d9d6,2,0.38167938931297707,2021
#210923,2,0.38167938931297707,2021
#032a47,2,0.38167938931297707,2021
#bee3dc,2,0.38167938931297707,2021
#100a0e,2,0.38167938931297707,2021
#021b25,2,0.38167938931297707,2021
#fefefe,2,0.38167938931297707,2021
#001f34,2,0.38167938931297707,2021
#b0d9d2,2,0.38167938931297707,2021
#00adef,2,0.38167938931297707,2021
#fa0001,2,0.38167938931297707,2021
#990707,2,0.38167938931297707,2021
#52b0e3,2,0.38167938931297707,2021
#e4e7ec,2,0.38167938931297707,2021
#c7bbab,2,0.38167938931297707,2021
#0a0502,2,0.38167938931297707,2021
#646464,2,0.38167938931297707,2021
#031e3c,2,0.38167938931297707,2021
#1e2b55,2,0.38167938931297707,2021
#0e0f08,2,0.38167938931297707,2021
#3d4961,2,0.38167938931297707,2021
#100b12,2,0.38167938931297707,2021
#030c1c,2,0.38167938931297707,2021
#0e0c0d,2,0.38167938931297707,2021
#021323,2,0.38167938931297707,2021
#15162a,2,0.38167938931297707,2021
#f0efdf,2,0.38167938931297707,2021
#edaf43,2,0.38167938931297707,2021
#010715,2,0.38167938931297707,2021
#730101,2,0.38167938931297707,2021
#071113,2,0.38167938931297707,2021
#0e0506,2,0.38167938931297707,2021
#061637,2,0.38167938931297707,2021
#fefbe8,2,0.38167938931297707,2021
#d1171c,2,0.38167938931297707,2021
#017db0,2,0.38167938931297707,2021
#000113,2,0.38167938931297707,2021
#4fcdc1,2,0.38167938931297707,2021
#020911,2,0.38167938931297707,2021
#f7f4e3,2,0.38167938931297707,2021
#f0eceb,2,0.38167938931297707,2021
#1a1029,2,0.38167938931297707,2021
#0b0f18,2,0.38167938931297707,2021
#02212c,2,0.38167938931297707,2021
#1e150c,2,0.38167938931297707,2021
#058588,2,0.38167938931297707,2021
#47220f,2,0.38167938931297707,2021
#0c0b11,2,0.38167938931297707,2021
#d4d8db,2,0.38167938931297707,2021
#6997e6,2,0.38167938931297707,2021
#359bcc,2,0.38167938931297707,2021
#f3e4cf,2,0.38167938931297707,2021
#faf6db,2,0.38167938931297707,2021
#c82c35,2,0.38167938931297707,2021
#02072d,2,0.38167938931297707,2021
#fff5e9,2,0.38167938931297707,2021
