Color,Count,Percentage,Year
#000000,190,30.54662379421222,2017
#ffffff,148,23.79421221864952,2017
#010101,24,3.858520900321544,2017
#010103,8,1.2861736334405145,2017
#020202,8,1.2861736334405145,2017
#030303,6,0.964630225080386,2017
#040404,6,0.964630225080386,2017
#fffffd,6,0.964630225080386,2017
#060606,6,0.964630225080386,2017
#fcfcfc,6,0.964630225080386,2017
#fdfdfd,4,0.6430868167202572,2017
#f9f9f9,4,0.6430868167202572,2017
#010204,4,0.6430868167202572,2017
#171518,4,0.6430868167202572,2017
#020001,4,0.6430868167202572,2017
#080703,4,0.6430868167202572,2017
#050304,4,0.6430868167202572,2017
#08161f,4,0.6430868167202572,2017
#040000,4,0.6430868167202572,2017
#070707,4,0.6430868167202572,2017
#fefefe,4,0.6430868167202572,2017
#0f0f0f,4,0.6430868167202572,2017
#161616,4,0.6430868167202572,2017
#030406,4,0.6430868167202572,2017
#030305,4,0.6430868167202572,2017
#090909,4,0.6430868167202572,2017
#020107,4,0.6430868167202572,2017
#070906,2,0.3215434083601286,2017
#06090e,2,0.3215434083601286,2017
#090a0f,2,0.3215434083601286,2017
#01121a,2,0.3215434083601286,2017
#2b1019,2,0.3215434083601286,2017
#b0b0b0,2,0.3215434083601286,2017
#945725,2,0.3215434083601286,2017
#33358c,2,0.3215434083601286,2017
#668091,2,0.3215434083601286,2017
#011d21,2,0.3215434083601286,2017
#0d120e,2,0.3215434083601286,2017
#464847,2,0.3215434083601286,2017
#74b8ab,2,0.3215434083601286,2017
#0f1513,2,0.3215434083601286,2017
#5c5952,2,0.3215434083601286,2017
#d2c8d1,2,0.3215434083601286,2017
#091e1f,2,0.3215434083601286,2017
#2e2f2a,2,0.3215434083601286,2017
#e9eaee,2,0.3215434083601286,2017
#fffaea,2,0.3215434083601286,2017
#100001,2,0.3215434083601286,2017
#ede7d7,2,0.3215434083601286,2017
#e89d26,2,0.3215434083601286,2017
#2d3327,2,0.3215434083601286,2017
#e1d4a9,2,0.3215434083601286,2017
#010c0e,2,0.3215434083601286,2017
#eeeee4,2,0.3215434083601286,2017
#2e322f,2,0.3215434083601286,2017
#09080d,2,0.3215434083601286,2017
#0a0f13,2,0.3215434083601286,2017
#c64d6c,2,0.3215434083601286,2017
#e9eee7,2,0.3215434083601286,2017
#2c2825,2,0.3215434083601286,2017
#e5b628,2,0.3215434083601286,2017
#b4efff,2,0.3215434083601286,2017
#fce150,2,0.3215434083601286,2017
#74c2e9,2,0.3215434083601286,2017
#350302,2,0.3215434083601286,2017
#616872,2,0.3215434083601286,2017
#070709,2,0.3215434083601286,2017
#0c0c0c,2,0.3215434083601286,2017
#f9f2d8,2,0.3215434083601286,2017
#e7d253,2,0.3215434083601286,2017
#f8f2f2,2,0.3215434083601286,2017
#98b4b5,2,0.3215434083601286,2017
#060709,2,0.3215434083601286,2017
#0b1423,2,0.3215434083601286,2017
#8faa99,2,0.3215434083601286,2017
#b44833,2,0.3215434083601286,2017
#e5e1d5,2,0.3215434083601286,2017
#feedd1,2,0.3215434083601286,2017
#232323,2,0.3215434083601286,2017
#b2b4b3,2,0.3215434083601286,2017
#100607,2,0.3215434083601286,2017
#0067b2,2,0.3215434083601286,2017
#dcdcdc,2,0.3215434083601286,2017
#027eba,2,0.3215434083601286,2017
#2e402c,2,0.3215434083601286,2017
#0e0920,2,0.3215434083601286,2017
#fffbe5,2,0.3215434083601286,2017
#1e3140,2,0.3215434083601286,2017
#f37f0d,2,0.3215434083601286,2017
#f4ebda,2,0.3215434083601286,2017
#212b2a,2,0.3215434083601286,2017
#fdfeff,2,0.3215434083601286,2017
#0c0d0f,2,0.3215434083601286,2017
#02050e,2,0.3215434083601286,2017
#6e5e4e,2,0.3215434083601286,2017
#343338,2,0.3215434083601286,2017
#040807,2,0.3215434083601286,2017
#192b4f,2,0.3215434083601286,2017
#1f1f20,2,0.3215434083601286,2017
#fdf8e5,2,0.3215434083601286,2017
