Color,Count,Percentage,Year
#000000,234,33.33333333333333,2016
#ffffff,192,27.350427350427353,2016
#010101,30,4.273504273504273,2016
#020202,12,1.7094017094017095,2016
#fefefe,6,0.8547008547008548,2016
#040404,6,0.8547008547008548,2016
#010005,6,0.8547008547008548,2016
#020001,6,0.8547008547008548,2016
#fdfdfd,6,0.8547008547008548,2016
#030303,6,0.8547008547008548,2016
#050608,4,0.5698005698005698,2016
#000004,4,0.5698005698005698,2016
#050402,4,0.5698005698005698,2016
#fffffd,4,0.5698005698005698,2016
#0c0b09,4,0.5698005698005698,2016
#f5f5f5,4,0.5698005698005698,2016
#fafbfd,4,0.5698005698005698,2016
#0d0d0f,4,0.5698005698005698,2016
#060606,4,0.5698005698005698,2016
#eeede8,2,0.2849002849002849,2016
#b7bbbc,2,0.2849002849002849,2016
#dbe0e4,2,0.2849002849002849,2016
#01032c,2,0.2849002849002849,2016
#bcab8f,2,0.2849002849002849,2016
#033968,2,0.2849002849002849,2016
#130101,2,0.2849002849002849,2016
#fdfcdf,2,0.2849002849002849,2016
#74caed,2,0.2849002849002849,2016
#f4f4f6,2,0.2849002849002849,2016
#fffdd7,2,0.2849002849002849,2016
#c4d6e2,2,0.2849002849002849,2016
#135263,2,0.2849002849002849,2016
#0b0a08,2,0.2849002849002849,2016
#cee2ed,2,0.2849002849002849,2016
#120810,2,0.2849002849002849,2016
#0e0e10,2,0.2849002849002849,2016
#0f0d0e,2,0.2849002849002849,2016
#352b2a,2,0.2849002849002849,2016
#ad9998,2,0.2849002849002849,2016
#84aeaa,2,0.2849002849002849,2016
#f6efe9,2,0.2849002849002849,2016
#e3dcca,2,0.2849002849002849,2016
#141408,2,0.2849002849002849,2016
#eeeeee,2,0.2849002849002849,2016
#0a0a0c,2,0.2849002849002849,2016
#22233f,2,0.2849002849002849,2016
#212121,2,0.2849002849002849,2016
#edeef2,2,0.2849002849002849,2016
#ce211b,2,0.2849002849002849,2016
#110c12,2,0.2849002849002849,2016
#040507,2,0.2849002849002849,2016
#e00102,2,0.2849002849002849,2016
#130905,2,0.2849002849002849,2016
#1a0c0c,2,0.2849002849002849,2016
#4d8cd1,2,0.2849002849002849,2016
#010528,2,0.2849002849002849,2016
#09351a,2,0.2849002849002849,2016
#07080a,2,0.2849002849002849,2016
#171431,2,0.2849002849002849,2016
#dfe8ef,2,0.2849002849002849,2016
#f5820f,2,0.2849002849002849,2016
#0d0503,2,0.2849002849002849,2016
#261412,2,0.2849002849002849,2016
#fcf3d6,2,0.2849002849002849,2016
#0e171c,2,0.2849002849002849,2016
#120d07,2,0.2849002849002849,2016
#edc406,2,0.2849002849002849,2016
#eb645e,2,0.2849002849002849,2016
#8a191d,2,0.2849002849002849,2016
#090909,2,0.2849002849002849,2016
#0a0b1d,2,0.2849002849002849,2016
#e4e3df,2,0.2849002849002849,2016
#e5e4e2,2,0.2849002849002849,2016
#040205,2,0.2849002849002849,2016
#020703,2,0.2849002849002849,2016
#101018,2,0.2849002849002849,2016
#030511,2,0.2849002849002849,2016
#181a15,2,0.2849002849002849,2016
#050d10,2,0.2849002849002849,2016
#05080d,2,0.2849002849002849,2016
#071214,2,0.2849002849002849,2016
#0a0a0a,2,0.2849002849002849,2016
#f9f0a1,2,0.2849002849002849,2016
#110b0b,2,0.2849002849002849,2016
#100b0f,2,0.2849002849002849,2016
#131217,2,0.2849002849002849,2016
#f2f2f0,2,0.2849002849002849,2016
#c79676,2,0.2849002849002849,2016
#989999,2,0.2849002849002849,2016
#950013,2,0.2849002849002849,2016
#1a1917,2,0.2849002849002849,2016
#ed2975,2,0.2849002849002849,2016
#000308,2,0.2849002849002849,2016
#efeef3,2,0.2849002849002849,2016
#18191b,2,0.2849002849002849,2016
#175aa0,2,0.2849002849002849,2016
#000d13,2,0.2849002849002849,2016
#0b1926,2,0.2849002849002849,2016
#4884c2,2,0.2849002849002849,2016
#050706,2,0.2849002849002849,2016
